id,news_id,video_prompt,status,video_url,priority,created_at,processed_at,finished_at,error_details
789a0035-fe30-4478-95bf-25ca2c42124a,33db15b2-a07b-41ae-9337-aeb9734cb68a,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: ChatGPT de OpenAI se lanza para finanzas personales con conexión a cuentas bancarias
              RESUMEN: OpenAI lanza ChatGPT para finanzas personales, permitiendo a los usuarios conectar sus cuentas bancarias y visualizar un dashboard de su rendimiento y gastos.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-16 00:48:39.561333+00,,,
792d1a1e-6291-488b-95ea-ee4301dbab19,dd817a6d-a60d-4315-b651-1e8c35772908,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Startup india: entrenamiento de robots con datos reales
              RESUMEN: Human Archive paga a trabajadores de gig economy en India para recopilar datos de entrenamiento para robots y AI. Los datos se recopilan con cámaras y sensores en ropa especial.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-27 00:40:59.037362+00,,,
7a740039-e101-4782-bbbd-648eaf667842,1cc72595-003d-4827-a75c-d7b91bc709ae,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Terminología AI: Harness, Scaffold y Agent
              RESUMEN: La noticia analiza los términos 'Harness', 'Scaffold' y 'AI Agent' en el contexto de la inteligencia artificial. Se explora su significado y aplicación en la industria.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-27 00:41:19.534763+00,,,
7b19f22e-3b17-43fc-b1da-ac9a6147bf2a,e52659aa-c1e2-4ced-8b6c-38d2fe26f26b,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Listen Labs recibe $69M para escalar entrevistas de cliente con IA
              RESUMEN: La startup Listen Labs ha recibido $69M en financiamiento para escalar sus entrevistas de cliente con IA, después de un anuncio viral en una pizarra en San Francisco.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-13 00:59:33.939212+00,,,
7be7048a-44f9-4c1c-9712-9dbd4ece3234,86c8b496-2de5-4968-a46f-e65c47272cdf,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: AdventHealth aplica IA en la atención médica con OpenAI
              RESUMEN: AdventHealth utiliza ChatGPT para simplificar flujos de trabajo y reducir carga administrativa en la atención médica.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-22 00:08:10.092248+00,,,
7cb9c862-3c42-4196-8b34-77f737be175f,9d2be9c0-bba8-429d-98b4-f4a6f3e08f7a,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Amazon lanza Bee, un wearable con tecnología de IA que suscita inquietud
              RESUMEN: Amazon presenta Bee, un wearable que combina conveniencia y preocupación por la privacidad gracias a la tecnología de IA. La experiencia es única y despierta sentimientos contradictorios.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-25 00:36:08.73974+00,,,
7df35fb8-0881-4402-bdf5-dd880a9be665,43f17fc9-7d8d-4214-8b8c-9506bc535a4e,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Codex en Operaciones de Negocios: Mejora la Eficiencia
              RESUMEN: Codex ayuda a equipos de operaciones de negocios a crear informes y actualizaciones estratégicas con datos reales. Aumenta la eficiencia y toma de decisiones.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-17 00:48:42.925781+00,,,
85bde43f-f2c7-4d99-98d3-ee8e88164685,740e38ad-d39d-47e9-ada5-fdf745283b8c,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Warp Incorpora GPT-5.5 para Desarrollo de Código Abierto
              RESUMEN: Warp utiliza GPT-5.5 y modelos de OpenAI para coordinar agentes de codificación en flujos de trabajo de desarrollo local, en la nube y abierto. Un paso hacia la colaboración en código abierto.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-28 00:44:29.573057+00,,,
8642a95d-fc33-4438-b06b-36dd891acb22,9cc25885-b077-4b59-8aa1-04c47b2ddb5a,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Riesgos de la sobreconfianza en la Inteligencia Artificial
              RESUMEN: Empresas que sobrestiman la capacidad de la IA para reemplazar empleos pueden estar cometiendo un error crítico, según Aaron Levie. La sobreconfianza en la IA puede tener consecuencias negativas.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-30 00:44:30.879139+00,,,
89fa5c9a-efb8-4600-942b-afc0d73f436b,aaf7ffc8-9b29-4d0e-9ddf-f9d55b05ea27,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Musk vs. Altman: Credibilidad en el Juicio de IA
              RESUMEN: Elon Musk y Sam Altman se enfrentan en un juicio sobre credibilidad, con acusaciones de mentiras y intereses personales.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-16 00:48:41.591404+00,,,
8bf5c728-8cfc-4793-a6c1-1f095e4d928d,4a2fa123-0a7c-4144-8490-87b9b11eba2b,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Avances en Inteligencia Artificial: Mixture of Experts para Modularidad Emergente
              RESUMEN: El equipo de EMO presenta un método de preentrenamiento para mejorar la modularidad en modelos de IA. Este enfoque combina expertos para lograr resultados más precisos.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:59:08.229453+00,,,
8e7ed163-9a0a-4a60-9718-260d3135ced7,c6896339-1fec-4365-96b8-2ed59c23f565,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Ettin Reranker Family: Avances en Inteligencia Artificial
              RESUMEN: Hugging Face presenta la familia Ettin Reranker, una innovación en IA para mejorar el rendimiento de modelos de lenguaje.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-20 00:56:26.532736+00,,,
8effa5d4-8c28-4e45-946e-0bbafe010a62,95760923-e8cc-4695-b292-33e190c6a1a5,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La Iglesia Católica aborda la ética de la Inteligencia Artificial
              RESUMEN: La encíclica 'Magnifica Humanitas' de la Iglesia Católica destaca la importancia de la ética en la IA y su impacto en la sociedad.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-30 00:44:48.449973+00,,,
8f1a2e20-630b-41f4-bd07-413296a0fb29,17e28fdf-ac19-4478-8f83-f0241053a399,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Granite Embedding Multilingual R2: Avance en Multilingüismo con Contexto
              RESUMEN: Hugging Face lanza Granite Embedding Multilingual R2, un modelo de embeddings multilingüe con contexto que supera la calidad de recuperación de sub-100M
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-15 00:48:11.672813+00,,,
9001ba61-758c-4882-86e3-7b5584787bcc,32ea6e9b-ae61-4f09-a839-1960527b62fa,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: OpenAI y Dell unen fuerzas para implementar Codex en entornos empresariales
              RESUMEN: OpenAI y Dell colaboran para traer Codex a entornos empresariales híbridos y en la nube, permitiendo a las empresas implementar agentes de codificación AI de manera segura.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-19 00:56:10.316567+00,,,
90477dd6-dde2-431d-bc53-863755f20107,2eddc32a-f1e2-477b-9218-22db81178e20,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Medicare implementa modelo de pago basado en IA
              RESUMEN: Medicare lanza un modelo de pago que aprovecha la IA para mejorar la atención médica, pero la industria tecnológica apenas comienza a comprender sus implicaciones.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-13 00:58:14.648465+00,,,
954046d0-5c3e-4ba5-9c36-a470cb906b7f,fad595ba-a0db-4e33-ac27-9726be71048d,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La AI: una fiebre de oro con desigualdades
              RESUMEN: La industria tecnológica no está exenta de críticas sobre el boom de la inteligencia artificial. La brecha entre los que ganan y pierden en esta fiebre de oro es cada vez más evidente.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-17 00:48:38.251371+00,,,
95516993-6588-4c48-9824-6b3f9e27d5c4,8f7fbe0d-0a10-4d15-adf6-939427474ce5,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La AI en la educación: un futuro incierto
              RESUMEN: La incorporación de la IA en los discursos de graduación puede no ser la mejor opción para motivar a los estudiantes. La futura sociedad podría estar marcada por la automatización y la inteligencia artificial.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-18 00:43:00.045051+00,,,
968eab02-0fa1-4b72-a30d-9a1d69b60803,e9d927cb-4c6d-4a27-8aaa-e7f0c1746718,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Guía Básica de Profiling en PyTorch con torch.profiler
              RESUMEN: Hugging Face Blog publica una guía para principiantes sobre el uso de torch.profiler en PyTorch. Se explora la herramienta para analizar y optimizar modelos de aprendizaje automático.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-30 00:44:53.388458+00,,,
96f9c3fe-09de-4130-9bb0-a73628fd8692,f03678f8-c22c-4308-a028-4ba4be6d8082,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Apple revierte Siri con eliminación automática de chats
              RESUMEN: Apple está trabajando en una nueva versión de Siri con un enfoque en privacidad, incluyendo la eliminación automática de chats. Esta medida busca proteger la privacidad de los usuarios.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-18 00:42:58.483033+00,,,
974372e8-e9a0-43f1-8954-484670b928d4,57c77692-c9ff-44fe-93c4-50f077722b9a,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: El futuro de la Inteligencia Artificial en la empresa
              RESUMEN: La adopción de agentes de IA en empresas enfrenta un desafío: la falta de preparación en personas, procesos y flujos de trabajo. Solo 24% de las organizaciones están listas para ser agentes.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-27 00:41:01.506869+00,,,
99f59261-204f-477f-b124-9178ecd825d1,e6010246-87fa-407a-8519-4cc94f5a5b16,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: OpenAI reconocida como líder en agentes de codificación empresarial
              RESUMEN: OpenAI es nombrada líder en el Magic Quadrant de Gartner para agentes de codificación empresarial de IA, con Codex reconocida por su innovación y despliegue a gran escala.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-23 00:43:28.145938+00,,,
9e207fe9-266a-4d60-bae4-d0057464119b,359b6314-d2e5-48a7-b12e-0916a66737eb,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: SoftBank invierte €75 mil millones en centros de datos franceses
              RESUMEN: SoftBank planea invertir hasta €75 mil millones en la construcción de centros de datos en Francia, con una capacidad adicional de hasta 5 GW.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-31 00:40:52.341645+00,,,
9e47fd2b-3a43-47de-a6f7-0a126d607bd8,567474ba-ff01-4dc6-ab87-4470ceb6ca91,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Claude Code vs Goose: Alternativa Gratuita a la Inteligencia Artificial de Código
              RESUMEN: Goose, un agente de IA desarrollado por Block, ofrece funcionalidades similares a Claude Code sin suscripciones ni limitaciones de uso.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-13 00:59:24.180285+00,,,
9ea9b0f7-3848-4ea0-9db8-6768c36a12bc,d108530c-60d5-4df6-bde5-852f2b81ddeb,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Sandbox Seguro para Codex en Windows
              RESUMEN: OpenAI crea un entorno seguro para Codex en Windows con acceso controlado a archivos y restricciones de red, permitiendo agentes de codificación seguros y eficientes.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-14 00:49:00.220381+00,,,
a214b1c2-a76f-4294-b44a-e2c7d80fc583,7a616971-f002-46d2-9d86-c989f57983b6,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Glosario de Términos de IA: Entendiendo la Jerga
              RESUMEN: La revolución de la IA ha llevado a un aumento en términos y jerga. Descubre aquí una guía para entender algunos de los términos más importantes.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-30 00:44:30.095134+00,,,
a4e13933-51b8-4d01-9d60-2903c951b7c6,49d224d5-678a-40b6-b6ba-e807b45f4c4f,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: El futuro de la IA: anticipación de necesidades
              RESUMEN: Anthropic's Cat Wu predice que la próxima gran innovación en IA será la proactividad, anticipando necesidades antes de que se conozcan.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-14 00:48:59.674634+00,,,
a9b8d3aa-1c4b-44f4-bba4-3b949e283e1d,2bbed0d7-8ac0-4865-b32e-77bc7c5a9d30,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Musk consideró ceder OpenAI a sus hijos, según testimonio de Altman
              RESUMEN: El cofundador de OpenAI, Sam Altman, reveló que Elon Musk consideró ceder el control de la empresa a sus hijos, lo que generó preocupación por la seguridad y el control de la inteligencia artificial avanzada.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:58:15.150493+00,,,
a9c84704-32cd-4a3f-affc-0df500f3d8e0,ddbadcc7-11a6-42ae-96cd-c99d8822e199,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Codex en Finanzas: Automatización de Informes y Planificación
              RESUMEN: La herramienta Codex de OpenAI ayuda a equipos de finanzas a automatizar la creación de informes, modelos y escenarios de planificación a partir de datos reales.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:58:16.105842+00,,,
aafea52b-56fc-4b28-a743-6032381a7639,ae2e7ffd-64a1-49a7-a7c2-0db0af230189,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Nobel de Economía destaca importancia de la IA
              RESUMEN: Daron Acemoglu, Nobel de Economía, analiza tres tendencias en Inteligencia Artificial. Su investigación critica a la industria tecnológica.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:58:46.548894+00,,,
ac963082-878a-4bdf-9b1b-45f8f1e11178,3dad04a4-c85e-4017-81cb-d5d668e378a2,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Virgin Atlantic mejora su aplicación móvil con Codex
              RESUMEN: Virgin Atlantic utiliza Codex para lanzar su aplicación móvil renovada con éxito, alcanzando una cobertura de pruebas unitarias casi total y cero defectos de prioridad 1.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-23 00:43:31.85893+00,,,
ad873c6c-cade-4c55-9a28-8ff8c09c86f2,8636681f-e5b5-4d02-98ba-8b09e9b83b5e,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Ventas de AI: VCs y fundadores inflan métricas de ARR
              RESUMEN: Algunas startups de AI estiran métricas de ingresos tradicionales para mostrar progreso público. Inversores están al tanto.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-23 00:43:27.565166+00,,,
af094280-1f29-497e-85b2-cb1cd1b3a222,0743c69a-fd70-4a5b-bec1-b8f23cc8d9ec,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Notion lanza plataforma de desarrollo para agentes de IA
              RESUMEN: Notion introduce una plataforma de desarrollo que permite conectar agentes de IA, fuentes de datos externas y código personalizado en su espacio de trabajo.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-14 00:48:58.059606+00,,,
b545da1c-af3c-4e72-8642-97fb99c7283f,f53a6de5-125b-4ca1-b314-5f79f4d61028,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Github Copilot cambia a token-based billing: ¿qué significa para los desarrolladores?
              RESUMEN: Github Copilot introduce un nuevo modelo de facturación basado en tokens, generando inquietud entre los desarrolladores. La medida busca equilibrar la facturación con el uso del servicio.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-31 00:40:53.264063+00,,,
b58cbb3d-106a-42ec-b19d-06d9da6ba0c2,77237680-bc8c-4f9d-8f22-9688d0ad013b,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Ferrari utiliza Inteligencia Artificial de IBM para crear superfanáticos de F1
              RESUMEN: Scuderia Ferrari y IBM colaboran para crear una experiencia de fanáticos innovadora en F1. Utilizan Inteligencia Artificial para personalizar la experiencia de los fanáticos.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-24 00:43:25.731941+00,,,
b58cde41-2b18-4751-8dd3-98d19f04a83f,6e9a7145-2ea5-432b-ae1c-dd76798e4c88,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: OpenAI Presenta Marco de Gobierno para la IA: Cumpliendo con Regulaciones EU y California
              RESUMEN: OpenAI lanza el marco de gobierno 'Frontier' para garantizar la seguridad y el riesgo en la IA, alineándose con las regulaciones emergentes de la UE y California.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-29 00:44:29.664+00,,,
b5f78da1-693f-4537-9df6-e3001853361e,6316da89-7a7d-4085-8b05-182bcf7b879b,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Mejora en modelos de IA con OlmoEarth v1.1
              RESUMEN: Hugging Face lanza actualización de OlmoEarth, una familia de modelos más eficientes para tareas de procesamiento de lenguaje natural.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-20 00:56:14.2685+00,,,
b8bfd7df-7e85-4eca-898f-7652f32262c8,0264a709-f9b0-41bb-9530-04835e02af57,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Mejoras en el Modelo de Lenguaje vLLM: Correctitud antes que Correcciones
              RESUMEN: El modelo de lenguaje vLLM ha sido actualizado de V0 a V1, enfocándose en la correctitud antes que en las correcciones en aprendizaje por refuerzo.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:59:19.952144+00,,,
ba2633c9-8825-4074-9b94-ed424749bd27,ca11c787-f444-4ae4-81d5-9c85a6e42d82,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Google se declara contendiente en diseño de IA en IO 2026
              RESUMEN: Google anuncia su entrada en el diseño de inteligencia artificial con su nueva plataforma, accesible para todos, desde profesores hasta pequeños empresarios.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-20 00:56:03.188681+00,,,
bc909d16-c538-4e09-90b5-2e3cfed74e42,366e8919-86c7-46ca-b0ae-9199773f89c8,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Codex acelera revisiones de código en Ramp
              RESUMEN: Los ingenieros de Ramp utilizan Codex con GPT-5.5 para revisar código y enviar mejoras, obteniendo retroalimentación en minutos en lugar de horas.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-21 00:56:09.28621+00,,,
c06a81e4-b646-4fe7-a845-c87d9f7d0548,e2c62535-e485-4269-936e-896f539b7e80,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: ¿Puede la IA aprender a comprender el mundo?
              RESUMEN: Empresas de IA buscan crear sistemas que superen las limitaciones de los LLMs. Se discute sobre modelos mundiales en la tecnología de IA.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-22 00:08:13.994291+00,,,
c27c4a8c-911c-47af-80d3-74e62b77c9cd,858fd3b3-5212-4cf6-819c-8d66bed2f7e9,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Guía para Profiling en PyTorch con torch.profiler
              RESUMEN: Hugging Face ofrece una guía para principiantes sobre cómo utilizar torch.profiler en PyTorch para mejorar el rendimiento de modelos de aprendizaje automático.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-31 00:40:55.061063+00,,,
c2a48f54-f2ad-4225-9aac-827e2607de74,f62144b8-1806-4a89-ac4d-a0ed180afc48,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Meta Desarrolla un Pendiente con Inteligencia Artificial
              RESUMEN: Meta está trabajando en un dispositivo con tecnología AI, según informes. Este hardware podría revolucionar la industria de la IA.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-31 00:40:54.224435+00,,,
c3e6265f-313d-4d51-bcc3-1b8ff6de83ec,b1d0043c-fc8d-421a-9069-544b04c82abe,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Lake Tahoe enfrenta subidas de precios energéticos impulsadas por la IA
              RESUMEN: La popular zona de vacaciones de Silicon Valley, Lake Tahoe, se enfrenta a mayores costos energéticos debido al aumento de la demanda impulsada por la inteligencia artificial.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-16 00:48:39.08573+00,,,
c6c466f0-aabf-4b2a-939f-fa09a0fc9ded,b2ee2356-90e0-4d43-8d02-88ad39262a00,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Aprendizaje Automático con Parámetros: Lecciones de Parameter Golf
              RESUMEN: Parameter Golf unió a 1.000+ participantes y 2.000+ contribuciones para explorar la investigación de aprendizaje automático asistida por IA bajo restricciones estrictas.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-13 00:58:33.567819+00,,,
c7150c17-a731-466e-81a2-1cc1aaf3cf75,8c514a45-8ba3-4686-b11e-a9aa29565d01,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: OpenAI Avanza en Educación con Nuevas Alianzas y Herramientas
              RESUMEN: OpenAI expande su programa Education for Countries con nuevas alianzas, capacitación para maestros y herramientas para mejorar resultados educativos globales.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-21 00:56:09.866757+00,,,
cc5ddc45-194b-424a-977a-a52aa4e146ee,fe05e464-393e-4180-80e3-1ac984c32674,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Endava Implementa Codex para Organizaciones Agentes
              RESUMEN: Endava utiliza Codex para acelerar la entrega de software y reducir el análisis de requisitos de semanas a horas. Descubre cómo.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-29 00:44:26.694847+00,,,
cdb84c61-f17c-48ac-8be1-7994df7c387b,9cb9eba2-b8e2-432d-8813-70f8fbca1b80,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La IA en la creación de dramas chinos: una máquina de contenido
              RESUMEN: La creación de dramas chinos cortos se ha convertido en una máquina de contenido gracias a la IA. Las historias se generan de manera automática, fusionando elementos de ficción y realidad.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-16 00:48:46.146417+00,,,
cebed395-943e-4b53-b0c9-f4ca5799a06b,af320ecb-7ee9-4ae5-bdc2-993766640bb5,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Ranking de Agentes Abiertos: Avances en Inteligencia Artificial
              RESUMEN: El líderboard de agentes abiertos de Hugging Face muestra los últimos avances en IA. Los agentes abiertos son modelos de lenguaje que pueden ser entrenados y adaptados a diferentes tareas.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-19 00:56:36.622982+00,,,
cfa13e99-54e3-4698-94ff-ed3f9afe98d2,926ae1da-6e24-479e-a5b1-4a26f8dbda45,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Musk vs. Altman: Un juicio clave en Inteligencia Artificial
              RESUMEN: Elon Musk pierde su demanda contra OpenAI, acusando a Sam Altman y Greg Brockman de engaño sobre el estatus sin fines de lucro de la empresa. Un análisis detallado del juicio.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-21 00:56:15.531643+00,,,
cfe7850d-bb81-4549-b616-20a4603ef431,adf589f3-cc36-43df-ac4b-0cb06ede3a6c,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: AI en la Finanza: Una Revolución Silenciosa
              RESUMEN: La implementación de tecnologías de IA en departamentos financieros desafía la tradición de precisión y control. Los empleados ya están utilizando IA, mientras que la liderazgo busca imponer estructura y estrategia.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-13 00:59:00.055239+00,,,
d018ae4f-e3a9-4975-bb7b-93b40fe5f2c8,f6e93103-01c8-4c60-ac41-8ca7b7628224,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: El juicio de OpenAI concluye: ¿Puedemos confiar en los líderes de la IA?
              RESUMEN: El juicio entre Musk y Altman finalizó, resaltando la importancia de la confianza en los líderes de la inteligencia artificial. Mientras tanto, SpaceX se prepara para una posible IPO histórica.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-16 00:48:37.794078+00,,,
d032e54b-37ab-4adc-a0fd-93d9237f6cb2,101727ba-6968-4ba4-b3e0-9ea60a389b2b,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La peligrosidad de los deepfakes en la era digital
              RESUMEN: Un caso de deepfake porn muestra la capacidad de la IA para crear contenido falso y dañino. La víctima, Jennifer, descubrió que su imagen había sido utilizada en videos de pornografía falsos.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-15 00:48:01.38158+00,,,
d0d81529-cb98-4f02-8b42-d2569dda7eef,bcf011a4-cdca-4f65-94b8-e61ab9beb689,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: La transición hacia la ciencia impulsada por IA en Google I/O
              RESUMEN: Demis Hassabis pronostica el inicio de la era de la singularidad en la conferencia Google I/O. La IA podría superar rápidamente la inteligencia humana y transformar el mundo.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-23 00:43:32.579078+00,,,
d1a56fdb-980b-422a-8c44-b6a1b3169772,054c2ce2-c38b-476f-bcd5-50daa9cd3d09,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: ChatGPT: Nueva Experiencia de Finanzas Personales
              RESUMEN: OpenAI lanza una experiencia de finanzas personales en ChatGPT para usuarios Pro en EE.UU. con conexiones seguras y análisis AI
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-16 00:48:39.985485+00,,,
d1e2c640-42ac-4334-b770-53231a79ba2e,3179a1fe-0b9e-4d60-80ae-a0e11eb25392,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Trump Retrasa Orden Ejecutiva de Seguridad para Modelos de IA
              RESUMEN: El presidente Trump retrasó la firma de una orden ejecutiva que requeriría revisiones de seguridad previas a la liberación de modelos de IA. La razón fue la insatisfacción con el lenguaje utilizado.
              ESTILO: Informativo Neural Nexus.",pending,,80,2026-05-22 00:08:09.573493+00,,,
d445a966-8620-4d2c-9674-655a4e3357ad,daa70a10-4b1f-4bb7-809e-27647aa688b9,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: Avanzando en la IA: Delta Weight Sync en TRL
              RESUMEN: Hugging Face presenta una innovadora técnica para sincronizar delta weights en TRL, permitiendo el envío de un trillon de parámetros.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-28 00:44:45.598218+00,,,
d5ef270a-c589-41c5-84c6-643f61958985,62f84a4d-61cb-4f57-b2f4-38c7014f4557,"Analiza esta noticia y crea un video cortado en 3 escenas de impacto.
              TÍTULO: ClickUp reemplaza empleados con agentes de IA: el futuro del trabajo
              RESUMEN: La startup ClickUp reemplaza a cientos de empleados con agentes de inteligencia artificial, marcando un cambio en el futuro del trabajo.
              ESTILO: Informativo Neural Nexus.",pending,,90,2026-05-26 00:51:51.80208+00,,,
